session_id,applicant_id,event_user,event_type,event_datetime
AXSO5IKCKm,xOzFJkFwe,,Video Session Connection Created,2258-12-10 14:00:53.198000+00:00
AXSO5IKCKm,xOzFJkFwe,,Video Session Connection Created,2258-12-10 14:00:53.198000+00:00
AXSO5IKCKm,xOzFJkFwe,,Video Session Connection Created,2258-12-10 14:00:53.198000+00:00
AXSO5IKCKm,xOzFJkFwe,,Video Session Connection Created,2258-12-10 14:00:53.198000+00:00
AXSO5IKCKm,xOzFJkFwe,,Video Session Connection Created,2258-12-10 14:00:53.198000+00:00
AXSO5IKCKm,xOzFJkFwe,,Video Session Connection Created,2258-12-10 14:01:59.926000+00:00
AXSO5IKCKm,xOzFJkFwe,,Video Session Connection Created,2258-12-10 14:01:59.926000+00:00
AXSO5IKCKm,xOzFJkFwe,,Video Session Connection Created,2258-12-10 14:01:59.926000+00:00
AXSO5IKCKm,xOzFJkFwe,,Video Session Connection Created,2258-12-10 14:01:59.926000+00:00
AXSO5IKCKm,xOzFJkFwe,,Video Session Connection Created,2258-12-10 14:01:59.926000+00:00
AXSO5IKCKm,xOzFJkFwe,,Video Session Connection Created,2258-12-10 14:01:59.926000+00:00
AXSO5IKCKm,xOzFJkFwe,,Video Session Connection Created,2258-12-10 14:01:59.926000+00:00
AXSO5IKCKm,xOzFJkFwe,,Video Session Connection Destroyed,2258-12-10 14:36:37.757000+00:00
AXSO5IKCKm,xOzFJkFwe,,Video Session Connection Destroyed,2258-12-10 14:36:37.757000+00:00
AXSO5IKCKm,xOzFJkFwe,,Video Session Connection Destroyed,2258-12-10 14:36:37.757000+00:00
AXSO5IKCKm,xOzFJkFwe,,Video Session Connection Destroyed,2258-12-10 14:36:37.757000+00:00
AXSO5IKCKm,xOzFJkFwe,,Video Session Connection Destroyed,2258-12-10 14:36:37.757000+00:00
AXSO5IKCKm,xOzFJkFwe,,Video Session Connection Destroyed,2258-12-10 14:36:37.757000+00:00
AXSO5IKCKm,xOzFJkFwe,,Video Session Connection Destroyed,2258-12-10 14:36:37.757000+00:00
AXSO5IKCKm,xOzFJkFwe,,Ally submitted test results,2258-12-10 14:39:21.140000+00:00
AXSO5IKCKm,xOzFJkFwe,,Ally submitted test results,2258-12-10 14:39:21.140000+00:00
AXSO5IKCKm,xOzFJkFwe,,Ally submitted test results,2258-12-10 14:39:21.140000+00:00
AXSO5IKCKm,xOzFJkFwe,,Ally submitted test results,2258-12-10 14:39:21.140000+00:00
AXSO5IKCKm,xOzFJkFwe,,Ally submitted test results,2258-12-10 14:39:21.140000+00:00
AXSO5IKCKm,xOzFJkFwe,,Ally submitted test results,2258-12-10 14:39:21.140000+00:00
AXSO5IKCKm,xOzFJkFwe,,Ally submitted test results,2258-12-10 14:39:21.140000+00:00
exF30IaHyP,emlIVnTK4,,Underwriting Created,2258-12-29 18:11:02.683000+00:00
exF30IaHyP,emlIVnTK4,,Underwriting Created,2258-12-29 18:11:02.683000+00:00
exF30IaHyP,emlIVnTK4,,Underwriting Created,2258-12-29 18:11:02.683000+00:00
exF30IaHyP,emlIVnTK4,,Applicant entered underwriting,2258-12-30 19:57:08.470000+00:00
exF30IaHyP,emlIVnTK4,,Applicant entered underwriting,2258-12-30 19:57:08.470000+00:00
exF30IaHyP,emlIVnTK4,,Ally entered underwriting,2258-12-30 20:00:47.734000+00:00
exF30IaHyP,emlIVnTK4,,Video Session Connection Created,2258-12-30 20:00:50.212000+00:00
exF30IaHyP,emlIVnTK4,,Video Session Connection Created,2258-12-30 20:01:04.700000+00:00
exF30IaHyP,emlIVnTK4,,Applicant entered underwriting,2258-12-30 20:04:24.602000+00:00
exF30IaHyP,emlIVnTK4,,Video Session Connection Created,2258-12-30 20:04:26.319000+00:00
exF30IaHyP,emlIVnTK4,,Video Session Connection Destroyed,2258-12-30 20:04:28.342000+00:00
exF30IaHyP,emlIVnTK4,,Video Session Connection Destroyed,2258-12-30 20:04:28.345000+00:00
exF30IaHyP,emlIVnTK4,,Video Session Connection Created,2258-12-30 20:04:29.618000+00:00
exF30IaHyP,emlIVnTK4,,Video Session Connection Destroyed,2258-12-30 20:04:59.132000+00:00
exF30IaHyP,emlIVnTK4,,Video Session Connection Destroyed,2258-12-30 20:04:59.146000+00:00
exF30IaHyP,emlIVnTK4,,Video Session Connection Destroyed,2258-12-30 20:13:10.132000+00:00
exF30IaHyP,emlIVnTK4,,Video Session Connection Created,2258-12-30 20:13:11.634000+00:00
exF30IaHyP,emlIVnTK4,,Applicant entered underwriting,2258-12-30 20:15:15.612000+00:00
exF30IaHyP,emlIVnTK4,,Video Session Connection Created,2258-12-30 20:15:17.098000+00:00
exF30IaHyP,emlIVnTK4,,Video Session Connection Destroyed,2258-12-30 20:15:35.931000+00:00
exF30IaHyP,emlIVnTK4,,Video Session Connection Destroyed,2258-12-30 20:15:35.941000+00:00
exF30IaHyP,emlIVnTK4,,Video Session Connection Destroyed,2258-12-30 20:15:41.836000+00:00
exF30IaHyP,emlIVnTK4,,Video Session Connection Created,2258-12-30 20:15:43.113000+00:00
exF30IaHyP,emlIVnTK4,,Applicant entered underwriting,2258-12-30 20:16:59.520000+00:00
exF30IaHyP,emlIVnTK4,,Video Session Connection Created,2258-12-30 20:17:01.039000+00:00
exF30IaHyP,emlIVnTK4,,Video Session Connection Destroyed,2258-12-30 20:19:02.915000+00:00
exF30IaHyP,emlIVnTK4,,Video Session Connection Destroyed,2258-12-30 20:19:02.922000+00:00
exF30IaHyP,emlIVnTK4,,Video Session Connection Created,2258-12-30 20:19:04.554000+00:00
exF30IaHyP,emlIVnTK4,,Video Session Connection Destroyed,2258-12-30 20:19:19.213000+00:00
exF30IaHyP,emlIVnTK4,,Video Session Connection Created,2258-12-30 20:19:20.325000+00:00
exF30IaHyP,emlIVnTK4,,Video Session Connection Destroyed,2258-12-30 20:19:40.524000+00:00
exF30IaHyP,emlIVnTK4,,Video Session Connection Destroyed,2258-12-30 20:19:40.538000+00:00
exF30IaHyP,emlIVnTK4,,Video Session Connection Destroyed,2258-12-30 20:20:41.106000+00:00
exF30IaHyP,emlIVnTK4,,Applicant entered underwriting,2258-12-30 20:22:50.483000+00:00
exF30IaHyP,emlIVnTK4,,Video Session Connection Created,2258-12-30 20:22:51.805000+00:00
exF30IaHyP,emlIVnTK4,,Video Session Connection Destroyed,2258-12-30 20:27:06.118000+00:00
exF30IaHyP,emlIVnTK4,,Ally submitted test results,2258-12-30 20:28:56.903000+00:00
12ClnSaHlr,6mQC5jTEd,,Underwriting Created,2258-12-23 19:46:11.832000+00:00
12ClnSaHlr,6mQC5jTEd,,Underwriting Created,2258-12-23 19:46:11.832000+00:00
12ClnSaHlr,6mQC5jTEd,,Underwriting Created,2258-12-23 19:46:11.832000+00:00
12ClnSaHlr,6mQC5jTEd,,Underwriting Created,2258-12-23 19:46:11.832000+00:00
12ClnSaHlr,6mQC5jTEd,,Underwriting Created,2258-12-23 19:46:11.832000+00:00
12ClnSaHlr,6mQC5jTEd,,Underwriting Created,2258-12-23 19:46:11.832000+00:00
12ClnSaHlr,6mQC5jTEd,,Underwriting Created,2258-12-23 19:46:11.832000+00:00
12ClnSaHlr,6mQC5jTEd,,Applicant entered underwriting,2258-12-28 18:20:14.649000+00:00
12ClnSaHlr,6mQC5jTEd,,Applicant entered underwriting,2258-12-28 18:20:14.649000+00:00
12ClnSaHlr,6mQC5jTEd,,Applicant entered underwriting,2258-12-28 18:20:14.649000+00:00
12ClnSaHlr,6mQC5jTEd,,Applicant entered underwriting,2258-12-28 18:20:14.649000+00:00
12ClnSaHlr,6mQC5jTEd,,Applicant entered underwriting,2258-12-28 18:45:12.981000+00:00
12ClnSaHlr,6mQC5jTEd,,Applicant entered underwriting,2258-12-28 18:45:12.981000+00:00
12ClnSaHlr,6mQC5jTEd,,Applicant entered underwriting,2258-12-28 18:45:12.981000+00:00
12ClnSaHlr,6mQC5jTEd,,Applicant entered underwriting,2258-12-28 18:45:12.981000+00:00
12ClnSaHlr,6mQC5jTEd,,Applicant entered underwriting,2258-12-28 18:49:11.610000+00:00
12ClnSaHlr,6mQC5jTEd,,Applicant entered underwriting,2258-12-28 18:49:11.610000+00:00
12ClnSaHlr,6mQC5jTEd,,Applicant entered underwriting,2258-12-28 18:49:11.610000+00:00
12ClnSaHlr,6mQC5jTEd,,Applicant entered underwriting,2258-12-28 18:49:11.610000+00:00
12ClnSaHlr,6mQC5jTEd,,Applicant entered underwriting,2258-12-29 16:21:25.631000+00:00
12ClnSaHlr,6mQC5jTEd,,Applicant entered underwriting,2258-12-29 16:21:25.631000+00:00
12ClnSaHlr,6mQC5jTEd,,Applicant entered underwriting,2258-12-29 16:21:25.631000+00:00
12ClnSaHlr,6mQC5jTEd,,Applicant entered underwriting,2258-12-30 13:51:29.626000+00:00
12ClnSaHlr,6mQC5jTEd,,Applicant entered underwriting,2258-12-30 13:51:29.626000+00:00
12ClnSaHlr,6mQC5jTEd,,Applicant entered underwriting,2258-12-30 14:00:15.269000+00:00
12ClnSaHlr,6mQC5jTEd,,Applicant entered underwriting,2258-12-30 14:00:15.269000+00:00
12ClnSaHlr,6mQC5jTEd,,Ally entered underwriting,2258-12-30 14:00:49.789000+00:00
12ClnSaHlr,6mQC5jTEd,,Ally entered underwriting,2258-12-30 14:00:49.789000+00:00
12ClnSaHlr,6mQC5jTEd,,Video Session Connection Created,2258-12-30 14:00:51.509000+00:00
12ClnSaHlr,6mQC5jTEd,,Video Session Connection Created,2258-12-30 14:00:51.509000+00:00
12ClnSaHlr,6mQC5jTEd,,Video Session Connection Created,2258-12-30 14:02:04.299000+00:00
12ClnSaHlr,6mQC5jTEd,,Video Session Connection Created,2258-12-30 14:02:04.299000+00:00
12ClnSaHlr,6mQC5jTEd,,ally force disconnect,2258-12-30 14:33:10.201000+00:00
12ClnSaHlr,6mQC5jTEd,,Video Session Connection Destroyed,2258-12-30 14:33:10.242000+00:00
12ClnSaHlr,6mQC5jTEd,,Ally submitted test results,2258-12-30 14:37:42.687000+00:00
ONI3OtwHJV,X6QSpRcwX,,Underwriting Created,2259-05-10 21:35:42.019000+00:00
ONI3OtwHJV,X6QSpRcwX,,Underwriting Created,2259-05-10 21:35:42.019000+00:00
ONI3OtwHJV,X6QSpRcwX,,Underwriting Created,2259-05-10 21:35:42.019000+00:00
ONI3OtwHJV,X6QSpRcwX,,Underwriting Created,2259-05-10 21:35:42.019000+00:00
ONI3OtwHJV,X6QSpRcwX,,Underwriting Created,2259-05-10 21:35:42.019000+00:00
ONI3OtwHJV,X6QSpRcwX,,Applicant entered underwriting,2259-05-12 17:21:00.316000+00:00
ONI3OtwHJV,X6QSpRcwX,,Applicant entered underwriting,2259-05-12 17:21:00.316000+00:00
ONI3OtwHJV,X6QSpRcwX,,Applicant entered underwriting,2259-05-12 17:21:00.316000+00:00
ONI3OtwHJV,X6QSpRcwX,,Applicant entered underwriting,2259-05-12 17:21:00.316000+00:00
ONI3OtwHJV,X6QSpRcwX,,Ally entered underwriting,2259-05-12 17:31:19.869000+00:00
ONI3OtwHJV,X6QSpRcwX,,Ally entered underwriting,2259-05-12 17:31:19.869000+00:00
ONI3OtwHJV,X6QSpRcwX,,Ally entered underwriting,2259-05-12 17:31:19.869000+00:00
ONI3OtwHJV,X6QSpRcwX,,Ally entered underwriting,2259-05-12 17:31:19.869000+00:00
ONI3OtwHJV,X6QSpRcwX,,Video Session Connection Created,2259-05-12 17:32:18.935000+00:00
ONI3OtwHJV,X6QSpRcwX,,Video Session Connection Created,2259-05-12 17:32:18.935000+00:00
ONI3OtwHJV,X6QSpRcwX,,Video Session Connection Created,2259-05-12 17:32:18.935000+00:00
ONI3OtwHJV,X6QSpRcwX,,Video Session Connection Created,2259-05-12 17:32:18.935000+00:00
ONI3OtwHJV,X6QSpRcwX,,Ally submitted test results,2259-05-12 18:09:41.750000+00:00
ONI3OtwHJV,X6QSpRcwX,,Ally submitted test results,2259-05-12 18:09:41.750000+00:00
ONI3OtwHJV,X6QSpRcwX,,Ally submitted test results,2259-05-12 18:09:41.750000+00:00
ONI3OtwHJV,X6QSpRcwX,,Ally submitted test results,2259-05-12 18:09:41.750000+00:00
ONI3OtwHJV,X6QSpRcwX,,Ally submitted test results,2259-05-12 18:10:28.030000+00:00
ONI3OtwHJV,X6QSpRcwX,,Ally submitted test results,2259-05-12 18:10:28.030000+00:00
ONI3OtwHJV,X6QSpRcwX,,Ally submitted test results,2259-05-12 18:10:28.030000+00:00
ONI3OtwHJV,X6QSpRcwX,,Ally submitted test results,2259-05-12 18:10:28.030000+00:00
rWSjVIXfBM,MXnC37f6l,,Underwriting Created,2259-07-06 15:36:07.941000+00:00
rWSjVIXfBM,MXnC37f6l,,Underwriting Created,2259-07-06 15:36:07.941000+00:00
rWSjVIXfBM,MXnC37f6l,,Ally entered underwriting,2259-07-08 15:28:47.988000+00:00
rWSjVIXfBM,MXnC37f6l,,Ally submitted test results,2259-07-08 15:29:26.455000+00:00
O8t31iYfGY,yn2I3xC3o,,Underwriting Created,2259-02-18 21:07:57.760000+00:00
O8t31iYfGY,yn2I3xC3o,,Underwriting Created,2259-02-18 21:07:57.760000+00:00
O8t31iYfGY,yn2I3xC3o,,Underwriting Created,2259-02-18 21:07:57.760000+00:00
O8t31iYfGY,yn2I3xC3o,,Applicant entered underwriting,2259-02-19 16:27:39.105000+00:00
O8t31iYfGY,yn2I3xC3o,,Applicant entered underwriting,2259-02-19 16:27:39.105000+00:00
O8t31iYfGY,yn2I3xC3o,,Ally entered underwriting,2259-02-19 16:30:39.094000+00:00
O8t31iYfGY,yn2I3xC3o,,Ally entered underwriting,2259-02-19 16:30:39.094000+00:00
O8t31iYfGY,yn2I3xC3o,,Ally submitted test results,2259-02-19 17:23:37.325000+00:00
O8t31iYfGY,yn2I3xC3o,,Ally submitted test results,2259-02-19 17:24:20.013000+00:00
kPSzqI6i7x,enbszRHb5,,Underwriting Created,2259-04-20 19:48:47.184000+00:00
kPSzqI6i7x,enbszRHb5,,Underwriting Created,2259-04-20 19:48:47.184000+00:00
kPSzqI6i7x,enbszRHb5,,Underwriting Created,2259-04-20 19:48:47.184000+00:00
kPSzqI6i7x,enbszRHb5,,Underwriting Created,2259-04-20 19:48:47.184000+00:00
kPSzqI6i7x,enbszRHb5,,Underwriting Created,2259-04-20 19:48:47.184000+00:00
kPSzqI6i7x,enbszRHb5,,Applicant entered underwriting,2259-04-20 19:59:08.921000+00:00
kPSzqI6i7x,enbszRHb5,,Applicant entered underwriting,2259-04-20 19:59:08.921000+00:00
kPSzqI6i7x,enbszRHb5,,Applicant entered underwriting,2259-04-20 19:59:08.921000+00:00
kPSzqI6i7x,enbszRHb5,,Applicant entered underwriting,2259-04-20 19:59:08.921000+00:00
kPSzqI6i7x,enbszRHb5,,Applicant entered underwriting,2259-04-20 19:59:08.921000+00:00
kPSzqI6i7x,enbszRHb5,,Applicant entered underwriting,2259-04-20 20:03:32.558000+00:00
kPSzqI6i7x,enbszRHb5,,Applicant entered underwriting,2259-04-20 20:03:32.558000+00:00
kPSzqI6i7x,enbszRHb5,,Applicant entered underwriting,2259-04-20 20:03:32.558000+00:00
kPSzqI6i7x,enbszRHb5,,Applicant entered underwriting,2259-04-20 20:03:32.558000+00:00
kPSzqI6i7x,enbszRHb5,,Ally entered underwriting,2259-04-20 20:16:02.415000+00:00
kPSzqI6i7x,enbszRHb5,,Ally entered underwriting,2259-04-20 20:16:02.415000+00:00
kPSzqI6i7x,enbszRHb5,,Ally entered underwriting,2259-04-20 20:16:02.415000+00:00
kPSzqI6i7x,enbszRHb5,,Ally entered underwriting,2259-04-20 20:16:02.415000+00:00
kPSzqI6i7x,enbszRHb5,,Applicant entered underwriting,2259-04-20 20:16:17.370000+00:00
kPSzqI6i7x,enbszRHb5,,Applicant entered underwriting,2259-04-20 20:16:17.370000+00:00
kPSzqI6i7x,enbszRHb5,,Applicant entered underwriting,2259-04-20 20:16:17.370000+00:00
kPSzqI6i7x,enbszRHb5,,Applicant entered underwriting,2259-04-20 20:16:17.370000+00:00
kPSzqI6i7x,enbszRHb5,,Video Session Connection Created,2259-04-20 20:16:25.713000+00:00
kPSzqI6i7x,enbszRHb5,,Video Session Connection Created,2259-04-20 20:16:25.713000+00:00
kPSzqI6i7x,enbszRHb5,,Video Session Connection Created,2259-04-20 20:16:25.713000+00:00
kPSzqI6i7x,enbszRHb5,,Video Session Connection Created,2259-04-20 20:16:25.713000+00:00
kPSzqI6i7x,enbszRHb5,,Video Session Connection Created,2259-04-20 20:17:37.839000+00:00
kPSzqI6i7x,enbszRHb5,,Video Session Connection Created,2259-04-20 20:17:37.839000+00:00
kPSzqI6i7x,enbszRHb5,,Video Session Connection Created,2259-04-20 20:17:37.839000+00:00
kPSzqI6i7x,enbszRHb5,,Video Session Connection Created,2259-04-20 20:17:37.839000+00:00
kPSzqI6i7x,enbszRHb5,,Video Session Connection Destroyed,2259-04-20 20:20:55.236000+00:00
kPSzqI6i7x,enbszRHb5,,Video Session Connection Destroyed,2259-04-20 20:20:55.236000+00:00
kPSzqI6i7x,enbszRHb5,,Video Session Connection Destroyed,2259-04-20 20:20:55.236000+00:00
kPSzqI6i7x,enbszRHb5,,Video Session Connection Destroyed,2259-04-20 20:20:55.236000+00:00
kPSzqI6i7x,enbszRHb5,,Applicant entered underwriting,2259-04-20 20:21:31.931000+00:00
kPSzqI6i7x,enbszRHb5,,Applicant entered underwriting,2259-04-20 20:21:31.931000+00:00
kPSzqI6i7x,enbszRHb5,,Applicant entered underwriting,2259-04-20 20:21:31.931000+00:00
kPSzqI6i7x,enbszRHb5,,Applicant entered underwriting,2259-04-20 20:21:31.931000+00:00
kPSzqI6i7x,enbszRHb5,,Video Session Connection Created,2259-04-20 20:21:34.541000+00:00
kPSzqI6i7x,enbszRHb5,,Video Session Connection Created,2259-04-20 20:21:34.541000+00:00
kPSzqI6i7x,enbszRHb5,,Video Session Connection Created,2259-04-20 20:21:34.541000+00:00
kPSzqI6i7x,enbszRHb5,,Video Session Connection Created,2259-04-20 20:21:34.541000+00:00
kPSzqI6i7x,enbszRHb5,,Video Session Connection Destroyed,2259-04-20 20:23:53.154000+00:00
kPSzqI6i7x,enbszRHb5,,Video Session Connection Destroyed,2259-04-20 20:23:53.154000+00:00
kPSzqI6i7x,enbszRHb5,,Video Session Connection Destroyed,2259-04-20 20:23:53.154000+00:00
kPSzqI6i7x,enbszRHb5,,Video Session Connection Destroyed,2259-04-20 20:23:53.154000+00:00
kPSzqI6i7x,enbszRHb5,,Applicant entered underwriting,2259-04-20 20:26:19.898000+00:00
kPSzqI6i7x,enbszRHb5,,Applicant entered underwriting,2259-04-20 20:26:19.898000+00:00
kPSzqI6i7x,enbszRHb5,,Applicant entered underwriting,2259-04-20 20:26:19.898000+00:00
kPSzqI6i7x,enbszRHb5,,Applicant entered underwriting,2259-04-20 20:26:19.898000+00:00
kPSzqI6i7x,enbszRHb5,,Video Session Connection Created,2259-04-20 20:26:20.776000+00:00
kPSzqI6i7x,enbszRHb5,,Video Session Connection Created,2259-04-20 20:26:20.776000+00:00
kPSzqI6i7x,enbszRHb5,,Video Session Connection Created,2259-04-20 20:26:20.776000+00:00
kPSzqI6i7x,enbszRHb5,,Video Session Connection Created,2259-04-20 20:26:20.776000+00:00
kPSzqI6i7x,enbszRHb5,,Video Session Connection Destroyed,2259-04-20 20:26:31.940000+00:00
kPSzqI6i7x,enbszRHb5,,Video Session Connection Destroyed,2259-04-20 20:26:31.940000+00:00
kPSzqI6i7x,enbszRHb5,,Video Session Connection Destroyed,2259-04-20 20:26:31.940000+00:00
kPSzqI6i7x,enbszRHb5,,Video Session Connection Destroyed,2259-04-20 20:26:31.940000+00:00
kPSzqI6i7x,enbszRHb5,,Ally submitted test results,2259-04-20 21:08:55.639000+00:00
kPSzqI6i7x,enbszRHb5,,Ally submitted test results,2259-04-20 21:08:55.639000+00:00
kPSzqI6i7x,enbszRHb5,,Ally submitted test results,2259-04-20 21:08:55.639000+00:00
05IEAFrt3D,OAyCx9IzD,,Underwriting Created,2259-06-24 21:32:47.327000+00:00
veIpKu7t1x,GwqhQwso0,,Underwriting Created,2259-06-29 02:26:26.382000+00:00
o8SD1fnu2r,3j2I9mcZM,,Underwriting Created,2259-01-04 20:49:50.407000+00:00
o8SD1fnu2r,3j2I9mcZM,,Underwriting Created,2259-01-04 20:49:50.407000+00:00
o8SD1fnu2r,3j2I9mcZM,,Underwriting Created,2259-01-04 20:49:50.407000+00:00
o8SD1fnu2r,3j2I9mcZM,,Underwriting Created,2259-01-04 20:49:50.407000+00:00
o8SD1fnu2r,3j2I9mcZM,,Underwriting Created,2259-01-04 20:49:50.407000+00:00
o8SD1fnu2r,3j2I9mcZM,,Applicant entered underwriting,2259-01-07 15:05:36.429000+00:00
o8SD1fnu2r,3j2I9mcZM,,Applicant entered underwriting,2259-01-07 15:05:36.429000+00:00
o8SD1fnu2r,3j2I9mcZM,,Applicant entered underwriting,2259-01-07 15:05:36.429000+00:00
o8SD1fnu2r,3j2I9mcZM,,Applicant entered underwriting,2259-01-07 15:05:36.429000+00:00
o8SD1fnu2r,3j2I9mcZM,,Ally entered underwriting,2259-01-07 15:06:34.299000+00:00
o8SD1fnu2r,3j2I9mcZM,,Ally entered underwriting,2259-01-07 15:06:34.299000+00:00
o8SD1fnu2r,3j2I9mcZM,,Ally entered underwriting,2259-01-07 15:06:34.299000+00:00
o8SD1fnu2r,3j2I9mcZM,,Ally entered underwriting,2259-01-07 15:06:34.299000+00:00
o8SD1fnu2r,3j2I9mcZM,,Video Session Connection Created,2259-01-07 15:06:35.921000+00:00
o8SD1fnu2r,3j2I9mcZM,,Video Session Connection Created,2259-01-07 15:06:35.921000+00:00
o8SD1fnu2r,3j2I9mcZM,,Video Session Connection Created,2259-01-07 15:06:35.921000+00:00
o8SD1fnu2r,3j2I9mcZM,,Video Session Connection Created,2259-01-07 15:06:35.921000+00:00
o8SD1fnu2r,3j2I9mcZM,,Video Session Connection Created,2259-01-07 15:06:42.768000+00:00
o8SD1fnu2r,3j2I9mcZM,,Video Session Connection Created,2259-01-07 15:06:42.768000+00:00
o8SD1fnu2r,3j2I9mcZM,,Video Session Connection Created,2259-01-07 15:06:42.768000+00:00
o8SD1fnu2r,3j2I9mcZM,,Video Session Connection Created,2259-01-07 15:06:42.768000+00:00
o8SD1fnu2r,3j2I9mcZM,,Video Session Connection Destroyed,2259-01-07 15:36:10.093000+00:00
o8SD1fnu2r,3j2I9mcZM,,Video Session Connection Destroyed,2259-01-07 15:36:10.093000+00:00
o8SD1fnu2r,3j2I9mcZM,,Video Session Connection Destroyed,2259-01-07 15:36:10.093000+00:00
o8SD1fnu2r,3j2I9mcZM,,Video Session Connection Destroyed,2259-01-07 15:36:10.093000+00:00
o8SD1fnu2r,3j2I9mcZM,,Ally submitted test results,2259-01-07 15:38:04.988000+00:00
o8SD1fnu2r,3j2I9mcZM,,Ally submitted test results,2259-01-07 15:38:04.988000+00:00
o8SD1fnu2r,3j2I9mcZM,,Ally submitted test results,2259-01-07 15:38:04.988000+00:00
o8SD1fnu2r,3j2I9mcZM,,Ally submitted test results,2259-01-07 15:38:04.988000+00:00
PPU7pC8u4l,MQ1SXlf4L,,Underwriting Created,2259-03-31 15:37:03.389000+00:00
PPU7pC8u4l,MQ1SXlf4L,,Underwriting Created,2259-03-31 15:37:03.389000+00:00
PPU7pC8u4l,MQ1SXlf4L,,Underwriting Created,2259-03-31 15:37:03.389000+00:00
PPU7pC8u4l,MQ1SXlf4L,,Underwriting Created,2259-03-31 15:37:03.389000+00:00
PPU7pC8u4l,MQ1SXlf4L,,Underwriting Created,2259-03-31 15:37:03.389000+00:00
PPU7pC8u4l,MQ1SXlf4L,,Underwriting Created,2259-03-31 15:37:03.389000+00:00
PPU7pC8u4l,MQ1SXlf4L,,Applicant entered underwriting,2259-03-31 19:59:36.384000+00:00
PPU7pC8u4l,MQ1SXlf4L,,Applicant entered underwriting,2259-03-31 19:59:36.384000+00:00
PPU7pC8u4l,MQ1SXlf4L,,Applicant entered underwriting,2259-03-31 19:59:36.384000+00:00
PPU7pC8u4l,MQ1SXlf4L,,Applicant entered underwriting,2259-03-31 19:59:36.384000+00:00
PPU7pC8u4l,MQ1SXlf4L,,Applicant entered underwriting,2259-03-31 19:59:36.384000+00:00
PPU7pC8u4l,MQ1SXlf4L,,Ally entered underwriting,2259-03-31 20:00:51.766000+00:00
PPU7pC8u4l,MQ1SXlf4L,,Ally entered underwriting,2259-03-31 20:00:51.766000+00:00
PPU7pC8u4l,MQ1SXlf4L,,Ally entered underwriting,2259-03-31 20:00:51.766000+00:00
PPU7pC8u4l,MQ1SXlf4L,,Ally entered underwriting,2259-03-31 20:00:51.766000+00:00
PPU7pC8u4l,MQ1SXlf4L,,Video Session Connection Created,2259-03-31 20:02:12.039000+00:00
PPU7pC8u4l,MQ1SXlf4L,,Video Session Connection Created,2259-03-31 20:02:12.039000+00:00
PPU7pC8u4l,MQ1SXlf4L,,Video Session Connection Created,2259-03-31 20:02:12.039000+00:00
PPU7pC8u4l,MQ1SXlf4L,,Video Session Connection Created,2259-03-31 20:02:12.039000+00:00
PPU7pC8u4l,MQ1SXlf4L,,Applicant entered underwriting,2259-03-31 20:06:46.430000+00:00
PPU7pC8u4l,MQ1SXlf4L,,Applicant entered underwriting,2259-03-31 20:06:46.430000+00:00
PPU7pC8u4l,MQ1SXlf4L,,Applicant entered underwriting,2259-03-31 20:06:46.430000+00:00
PPU7pC8u4l,MQ1SXlf4L,,Applicant entered underwriting,2259-03-31 20:06:46.430000+00:00
PPU7pC8u4l,MQ1SXlf4L,,Video Session Connection Created,2259-03-31 20:06:47.956000+00:00
PPU7pC8u4l,MQ1SXlf4L,,Video Session Connection Created,2259-03-31 20:06:47.956000+00:00
PPU7pC8u4l,MQ1SXlf4L,,Video Session Connection Created,2259-03-31 20:06:47.956000+00:00
PPU7pC8u4l,MQ1SXlf4L,,Video Session Connection Created,2259-03-31 20:06:47.956000+00:00
PPU7pC8u4l,MQ1SXlf4L,,Video Session Connection Destroyed,2259-03-31 20:09:13.841000+00:00
PPU7pC8u4l,MQ1SXlf4L,,Video Session Connection Destroyed,2259-03-31 20:09:13.841000+00:00
PPU7pC8u4l,MQ1SXlf4L,,Video Session Connection Destroyed,2259-03-31 20:09:13.841000+00:00
PPU7pC8u4l,MQ1SXlf4L,,Video Session Connection Destroyed,2259-03-31 20:09:13.841000+00:00
PPU7pC8u4l,MQ1SXlf4L,,Applicant entered underwriting,2259-03-31 20:09:17.247000+00:00
PPU7pC8u4l,MQ1SXlf4L,,Applicant entered underwriting,2259-03-31 20:09:17.247000+00:00
PPU7pC8u4l,MQ1SXlf4L,,Applicant entered underwriting,2259-03-31 20:09:17.247000+00:00
PPU7pC8u4l,MQ1SXlf4L,,Applicant entered underwriting,2259-03-31 20:09:17.247000+00:00
PPU7pC8u4l,MQ1SXlf4L,,Video Session Connection Created,2259-03-31 20:09:17.974000+00:00
PPU7pC8u4l,MQ1SXlf4L,,Video Session Connection Created,2259-03-31 20:09:17.974000+00:00
PPU7pC8u4l,MQ1SXlf4L,,Video Session Connection Created,2259-03-31 20:09:17.974000+00:00
PPU7pC8u4l,MQ1SXlf4L,,Video Session Connection Created,2259-03-31 20:09:17.974000+00:00
PPU7pC8u4l,MQ1SXlf4L,,Video Session Connection Destroyed,2259-03-31 20:09:33.033000+00:00
PPU7pC8u4l,MQ1SXlf4L,,Video Session Connection Destroyed,2259-03-31 20:09:33.033000+00:00
PPU7pC8u4l,MQ1SXlf4L,,Video Session Connection Destroyed,2259-03-31 20:09:33.033000+00:00
PPU7pC8u4l,MQ1SXlf4L,,Video Session Connection Destroyed,2259-03-31 20:09:33.033000+00:00
